title,author,venue_name,publish_date,url,code,crawl_timestamp
SECURE MICROSERVICES - A REVIEW APPLYING THE THEORY OF THE CONSOLIDATED META-ANALYTIC APPROACH,"Phillipy Ferreira, Welyngton Dal Prá, Daniel Araújo, Gabriel Sérgio Costa Alves, Lucas M. C. e Martins, William Ferreira Giozza, Rafael T. de Sousa, S. Fowler, R Newman","<ul><li><span style=""color:#FF5733;"">IADIS INTERNATIONAL JOURNAL ON WWW/INTERNET</span></li></ul>","<li><span style=""color:#FF5733;"">2020-12-10</span></li>","<ul><li><a href=""https://doi.org/10.33965/ijwi_202018205"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:34
SECURITY IN KUBERNETES: BEST PRACTICES AND SECURITY ANALYSIS,"G. Darwesh, Jaafar Hammoud, A.A. Vorobeva","<ul><li><span style=""color:#FF5733;"">Journal of the Ural Federal district Information security</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.14529/secur220209"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:07
SEED: Enabling Serverless and Efficient Encrypted Deduplication for Cloud Storage,"Young-joo Shin, Dongyoung Koo, Joobeom Yun, Junbeom Hur","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2016-12-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/cloudcom.2016.0084"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
SEMA3: A Free Smartphone Platform for Daily Life Surveys,"Sarah Taylor O'Brien, Jordan D. X. Hinton, Ella K. Moeck, Rio Susanto, Glenn Jayaputera, Richard Sinnott, Duy Vu, Mario Álvarez‐Jiménez, John Gleeson, Peter Koval","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2023-11-14</span></li>","<ul><li><a href=""https://doi.org/10.31234/osf.io/4h8xd"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:15
SEMANTIC REVIEW ON SOFTWARE ARCHITECTURES FOR WEB-BASED APPLICATIONS,"Ravi Kiran Mallidi, Manmohan Sharma, Sreenivas Rao Vangala","<ul><li><span style=""color:#FF5733;"">COMPUSOFT: An International Journal of Advanced Computer Technology</span></li></ul>","<li><span style=""color:#FF5733;"">2021-03-29</span></li>","<ul><li><a href=""https://www.ijact.in/index.php/ijact/article/view/1254"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:30
SERVERLESS APPLICATION: SECURE S3 FILE UPLOAD,"Anushree Misra, Saloni Maheshwari, Sukriti Macker, Ruchika Doda","<ul><li><span style=""color:#FF5733;"">Zenodo (CERN European Organization for Nuclear Research)</span></li></ul>","<li><span style=""color:#FF5733;"">2021-07-09</span></li>","<ul><li><a href=""https://zenodo.org/record/5084683"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:41
SERVERLESS ARCHITECTURE IN MODERN DISTRIBUTED SYSTEMS: FROM FAAS TO PRODUCTION PATTERNS,Srinivas Vallabhaneni,"<ul><li><span style=""color:#FF5733;"">INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY AND MANAGEMENT INFORMATION SYSTEMS</span></li></ul>","<li><span style=""color:#FF5733;"">2025-03-10</span></li>","<ul><li><a href=""https://doi.org/10.34218/ijitmis_16_02_044"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:54
"SERVERLESS ARCHITECTURE OVERVIEW: AN IN-DEPTH EXPLANATION OF WHAT SERVERLESS ARCHITECTURE IS, ITS KEY COMPONENTS, BENEFITS, AND CHALLENGES","Iryna-Anastasiia Baikenych, Yurii Shcherbyna","<ul><li><span style=""color:#FF5733;"">Grail of Science</span></li></ul>","<li><span style=""color:#FF5733;"">2024-04-29</span></li>","<ul><li><a href=""https://doi.org/10.36074/grail-of-science.12.04.2024.028"" target=""_blank"" style=""color:#FF5733;"">[CrossRef]</a></li></ul>",,2025-07-17 16:01:22
SERVERLESS ARCHITECTURE: TRANSFORMING CLOUD ECONOMICS AND FINOPS STRATEGY,S. Sampath,"<ul><li><span style=""color:#FF5733;"">INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY AND MANAGEMENT INFORMATION SYSTEMS</span></li></ul>","<li><span style=""color:#FF5733;"">2025-03-11</span></li>","<ul><li><a href=""https://doi.org/10.34218/ijitmis_16_02_054"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:49
SERVERLESS ARCHITECTURES IN DISTRIBUTED COMPUTING: A TECHNICAL ANALYSIS,Sushant Sood,"<ul><li><span style=""color:#FF5733;"">INTERNATIONAL JOURNAL OF COMPUTER ENGINEERING & TECHNOLOGY</span></li></ul>","<li><span style=""color:#FF5733;"">2025-02-10</span></li>","<ul><li><a href=""https://doi.org/10.34218/ijcet_16_01_174"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:46
SERVERLESS CLOUD COMPUTING DEPLOYMENT FOR PRE-TRAINED MACHINE LEARNING MODEL,Suranegara G.M.,"<ul><li><span style=""color:#FF5733;"">Journal of Engineering Science and Technology</span></li></ul>","<li><span style=""color:#FF5733;"">2024-01-01</span></li>","<ul><li><a href=""https://doi.org/"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 15:56:37
SERVERLESS COMPUTATIONS RESOURCE SCHEDULING BASED ON DATA DEPENDENCY,"D. I. Kukushkin, Vitaly Antonenko","<ul><li><span style=""color:#FF5733;"">Vestnik komp iuternykh i informatsionnykh tekhnologii</span></li></ul>","<li><span style=""color:#FF5733;"">2021-11-01</span></li>","<ul><li><a href=""https://doi.org/10.14489/vkit.2021.11.pp.037-046"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:19
SERVERLESS COMPUTING IN ENTERPRISE ARCHITECTURE: A COMPREHENSIVE ANALYSIS,Srinivasulu Gundala,"<ul><li><span style=""color:#FF5733;"">INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY AND MANAGEMENT INFORMATION SYSTEMS</span></li></ul>","<li><span style=""color:#FF5733;"">2025-02-28</span></li>","<ul><li><a href=""https://doi.org/10.34218/ijitmis_16_01_072"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:46
SERVERLESS COMPUTING: A MULTIVOCAL LITERATURE REVIEW,"Mubashra Sadaqat, Ricardo Colomo‐Palacios, Lars Emil Knudsen","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2018-09-17</span></li>","<ul><li><a href=""https://brage.bibsys.no/xmlui/handle/11250/2577600"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:00:30
SERVERLESS DATA PIPELINE FOR DATA-DRIVEN DECISION MAKING TO MITIGATE PET SURRENDERS,"Adedamola Sanusi, S. Nanda, Sumit Panjwani, Safwan Islam, Manjeet Rege","<ul><li><span style=""color:#FF5733;"">Issues In Information Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.48009/2_iis_2022_120"" target=""_blank"" style=""color:#FF5733;"">[CrossRef]</a></li></ul>",,2025-07-17 16:01:49
SERVERLESS DATABASE ARCHITECTURES: A DEEP DIVE INTO DESIGN PRINCIPLES AND PERFORMANCE CONSIDERATIONS,Phani Kiran Mullapudi,"<ul><li><span style=""color:#FF5733;"">INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY AND MANAGEMENT INFORMATION SYSTEMS</span></li></ul>","<li><span style=""color:#FF5733;"">2025-03-04</span></li>","<ul><li><a href=""https://doi.org/10.34218/ijitmis_16_02_003"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:54
SERVERLESS INTELLIGENCE: SECURING J2EE-BASED FEDERATED LEARNING PIPELINES ON AWS,Chandra Sekhar Oleti,"<ul><li><span style=""color:#FF5733;"">INTERNATIONAL JOURNAL OF COMPUTER ENGINEERING & TECHNOLOGY</span></li></ul>","<li><span style=""color:#FF5733;"">2022-09-27</span></li>","<ul><li><a href=""https://doi.org/10.34218/ijcet_13_03_017"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:54
SEUSS,"James Cadden, Thomas A. Unger, Yara Abu Awad, Han Dong, Orran Krieger, Jonathan Appavoo","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2020-04-15</span></li>","<ul><li><a href=""https://doi.org/10.1145/3342195.3392698"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:00:33
SEUSS: Rapid serverless deployment using environment snapshots,"James Cadden, Thomas A. Unger, Yara Abu Awad, Han Dong, Orran Krieger, Jonathan Appavoo","<ul><li><span style=""color:#FF5733;"">CoRR</span></li></ul>","<li><span style=""color:#FF5733;"">2019-01-01</span></li>","<ul><li><a href=""http://export.arxiv.org/pdf/1910.01558"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
SEUSS: skip redundant paths to make serverless fast,"James Cadden, Thomas Unger, Yara Awad, Han Dong, Orran Krieger, Jonathan Appavoo","<ul><li><span style=""color:#FF5733;"">EuroSys</span></li></ul>","<li><span style=""color:#FF5733;"">2020-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1145/3342195.3392698"" target=""_blank"" style=""color:#FF5733;"">[DBLP]</a></li></ul>",,2025-07-17 17:17:20
SEVeriFast: Minimizing the root of trust for fast startup of SEV microVMs,"Benjamin Holmes, Jason Waterman, Dan Williams","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2024-04-22</span></li>","<ul><li><a href=""https://doi.org/10.1145/3620665.3640424"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:02
SFL,"Lukas Brand, Markus Mock","<ul><li><span style=""color:#FF5733;"">Proceedings of the Seventh International Workshop on Serverless Computing (WoSC7) 2021</span></li></ul>","<li><span style=""color:#FF5733;"">2021-12-02</span></li>","<ul><li><a href=""https://doi.org/10.1145/3493651.3493670"" target=""_blank"" style=""color:#FF5733;"">[CrossRef]</a></li></ul>",,2025-07-17 16:01:05
SFL: A Compiler for Generating Stateful AWS Lambda Serverless Applications,"Lukas Brand, Markus Mock","<ul><li><span style=""color:#FF5733;"">WOSC@Middleware</span></li></ul>","<li><span style=""color:#FF5733;"">2021-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1145/3493651.3493670"" target=""_blank"" style=""color:#FF5733;"">[DBLP]</a></li></ul>",,2025-07-17 17:17:20
SFS: Smart OS Scheduling for Serverless Functions,"Yuqi Fu, Li Liu, Haoliang Wang, Yue Cheng, Songqing Chen","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<ul><li><span style=""color:#FF5733;"">2022-09-04</span></li><li><span style=""color:#3357FF;"">2022-09-04</span></li></ul>","<ul><li><a href=""https://doi.org/10.1109/sc41404.2022.00047"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/2209.01709v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 17:17:20
SFSM: A Serverless Function Scheduling Method for FaaS Applications over Edge Computing,"Hao Tian, Cheng Chen, Fei Dai, Wanchun Dou","<ul><li><span style=""color:#FF5733;"">Proceedings of the IEEE International Conference on Web Services Icws</span></li></ul>","<li><span style=""color:#FF5733;"">2024-07-07</span></li>","<ul><li><a href=""https://doi.org/10.1109/icws62655.2024.00120"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
SGA Model for Prediction in Cloud Environment,"Smitha Krishnan, B. G. Prasanthi","<ul><li><span style=""color:#FF5733;"">International Journal on Recent and Innovation Trends in Computing and Communication</span></li></ul>","<li><span style=""color:#FF5733;"">2023-06-02</span></li>","<ul><li><a href=""https://doi.org/10.17762/ijritcc.v11i5s.7046"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:28
SGXonerate:Finding (and Partially Fixing) Privacy Flaws in TEE-based Smart Contract Platforms Without Breaking the TEE,"Nerla Jean-Louis, Yunqi Li, Yan Ji, Harjasleen Malvai, Thomas Yurek, Sylvain Bellemare, Andrew Miller","<ul><li><span style=""color:#FF5733;"">Proceedings on Privacy Enhancing Technologies</span></li></ul>","<li><span style=""color:#FF5733;"">2023-10-22</span></li>","<ul><li><a href=""https://doi.org/10.56553/popets-2024-0035"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:28
SHED: A Newton-type algorithm for federated learning based on incremental Hessian eigenvector sharing,"Nicolò Dal Fabbro, Subhrakanti Dey, Michele Rossi, Luca Schenato","<ul><li><span style=""color:#FF5733;"">Automatica</span></li></ul>","<li><span style=""color:#FF5733;"">2023-12-13</span></li>","<ul><li><a href=""https://doi.org/10.1016/j.automatica.2023.111460"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:19
SHIFTING TO CONTAINERIZED DEVELOPMENT IN ORGANIZATIONS WITH CLOUD-SUPPORTED INFRASTRUCTURE,"Natalya Bromall, Robert Morris, Kevin Slonka, Peter Draus, Sushma Mishra, Amit Kumar Pandey","<ul><li><span style=""color:#FF5733;"">Issues in Information Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2020-01-01</span></li>","<ul><li><a href=""https://doi.org/10.48009/1_iis_2020_271-280"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:19
SIMPPO,"Haoran Qiu, Weichao Mao, Archit Patke, Chen Wang, Hubertus Franke, Zbigniew Kalbarczyk, Tamer Başar, Ravishankar K. Iyer","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2022-11-07</span></li>","<ul><li><a href=""https://doi.org/10.1145/3542929.3563475"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:00
SIMPPO: a scalable and incremental online learning framework for serverless resource management,"Haoran Qiu, Weichao Mao, Archit Patke, Chen Wang, Hubertus Franke, Zbigniew T. Kalbarczyk, Tamer Basar, Ravishankar K. Iyer","<ul><li><span style=""color:#FF5733;"">SoCC</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1145/3542929.3563475"" target=""_blank"" style=""color:#FF5733;"">[DBLP]</a></li></ul>",,2025-07-17 17:17:20
SIPDHT: An Open Source Project for P2PSIP,Alex Fandrianto,"<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2007-01-01</span></li>","<ul><li><a href=""http://sipdht.sourceforge.net/sipdht2/report-fandrianto-sipdht2.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:36
SIRA: uma Arquitetura para Recuperação de Informação sem Servidor,"Thiago Luiz Rodrigues, Ana Cristina Barreiras Kochem, Luiz Nacamura Júnior","<ul><li><span style=""color:#FF5733;"">Anais do Computer on the Beach</span></li></ul>","<li><span style=""color:#FF5733;"">2024-05-28</span></li>","<ul><li><a href=""https://doi.org/10.14210/cotb.v15.p015-022"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:09
SISTEMA DE BUSCA REVERSA DE IMAGENS UTILIZANDO APRENDIZADO POR CONTRASTE,LUCCA BUFFARA DE ALMEIDA,"<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.17771/pucrio.acad.61376"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:34
SISTO: A proposal for serverless information services for tactical operations,"David Shur, Sunil Samtani, Mariusz A. Fecko, Kyriakos Manousakis, Vikram Kaul, William C. Regli, Joseph B. Kopena","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2012-10-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/milcom.2012.6415879"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
SLA for Sequential Serverless Chains,"Mohamed Elsakhawy, Michael Bauer","<ul><li><span style=""color:#FF5733;"">Proceedings of the Seventh International Workshop on Serverless Computing (WoSC7) 2021</span></li></ul>","<li><span style=""color:#FF5733;"">2021-12-02</span></li>","<ul><li><a href=""https://doi.org/10.1145/3493651.3493671"" target=""_blank"" style=""color:#FF5733;"">[CrossRef]</a></li></ul>",,2025-07-17 16:01:17
SLA for Sequential Serverless Chains: A Machine Learning Approach,"Mohamed Elsakhawy, Michael A. Bauer","<ul><li><span style=""color:#FF5733;"">WOSC@Middleware</span></li></ul>","<li><span style=""color:#FF5733;"">2021-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1145/3493651.3493671"" target=""_blank"" style=""color:#FF5733;"">[DBLP]</a></li></ul>",,2025-07-17 17:17:20
SLA-aware Workload Scheduling Using Hybrid Cloud Services,"Dheeraj Chahal, Surya Palepu, Mayank Mishra, Rekha Singhal","<ul><li><span style=""color:#FF5733;"">High-Level Parallel Programming Models and Supportive Environments</span></li></ul>","<li><span style=""color:#FF5733;"">2021-01-01</span></li>","<ul><li><a href=""https://dblp.uni-trier.de/db/conf/hpdc/hips2021.html#ChahalPMS21"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:09
SLAM: SLO-Aware Memory Optimization for Serverless Applications,"Gor Safaryan, Anshul Jindal, Mohak Chadha, Michael Gerndt","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<ul><li><span style=""color:#FF5733;"">2022-07-13</span></li><li><span style=""color:#3357FF;"">2022-07-13</span></li></ul>","<ul><li><a href=""https://doi.org/10.1109/cloud55607.2022.00019"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/2207.06183v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 17:17:20
SLATE: Managing Heterogeneous Cloud Functions,"Jessica Vandebon, José G. F. Coutinho, Wayne Luk, Eriko Nurvitadhi, Mishali Naik","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2020-07-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/asap49362.2020.00032"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:13
SLBot: A Serverless Botnet Based on Service Flux,"Di Wu, Binxing Fang, Jie Yin, Fangjiao Zhang, Xiang Cui","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2018-06-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/dsc.2018.00034"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
SLEC: A Novel Serverless RFID Authentication Protocol Based on Elliptic Curve Cryptography,"Rania Baashirah, Abdelshakour Abuzneid","<ul><li><span style=""color:#FF5733;"">Electronics</span></li></ul>","<li><span style=""color:#FF5733;"">2019-10-15</span></li>","<ul><li><a href=""https://doi.org/10.3390/electronics8101166"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:00:30
SLEVE: Semantic Locking for EVEnt synchronization,Andrea H. Skarra,"<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2002-12-30</span></li>","<ul><li><a href=""https://doi.org/10.1109/icde.1993.344030"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:07
SLMat: A Comprehensive Serverless Toolkit for Advanced Materials Design,Kamal Choudhary,"<ul><li><span style=""color:#FF5733;"">CrossRef</span></li></ul>","<li><span style=""color:#FF5733;"">2024-09-03</span></li>","<ul><li><a href=""https://doi.org/10.26434/chemrxiv-2024-fqq27"" target=""_blank"" style=""color:#FF5733;"">[CrossRef]</a></li></ul>","<ul><li><a href=""https://github.com/deepmaterials/slmat"" target=""_blank"" style=""color:#FF5733;"">[CrossRef - deepmaterials]</a></li></ul>",2025-07-17 16:01:36
SLO-Aware Function Placement for Serverless Workflows With Layer-Wise Memory Sharing,"Dazhao Cheng, Kai Yan, Xinquan Cai, Yili Gong, Chuang Hu","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Parallel and Distributed Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2024-04-22</span></li>","<ul><li><a href=""https://doi.org/10.1109/tpds.2024.3391858"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
SLO-Aware Scheduling Deep Learning Inference for Digital Twin-enabled Serverless Edge,"Mingyuan Ding, Guangping Xu, K Liu","<ul><li><span style=""color:#FF5733;"">IEEE Internet of Things Journal</span></li></ul>","<li><span style=""color:#FF5733;"">2025-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/jiot.2025.3565576"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:00
SMAF: a secure and makespan-aware framework for executing serverless workflows,"Shuai Zhang, Yunfei Guo, Zehua Guo, Hongchao Hu, Guozhen Chen","<ul><li><span style=""color:#FF5733;"">Science China Information Sciences</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-18</span></li>","<ul><li><a href=""https://doi.org/10.1007/s11432-021-3408-y"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
SMART FARMING DECISION SUPPORT SYSTEM FOR PRECISION AGRICULTURE,"Mr. P. Tirumala Rao, Bhukya Anil, Ganisetti Siddhartha, Yerninti Shyam, Bandaru Pawan Rao","<ul><li><span style=""color:#FF5733;"">Journal of Nonlinear Analysis and Optimization</span></li></ul>","<li><span style=""color:#FF5733;"">2024-01-01</span></li>","<ul><li><a href=""https://doi.org/10.36893/jnao.2024.v15101.1751-1758"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:22
SMART: Serverless Module Analysis and Recognition Technique for Managed Applications,"Adi Ashkenazi, Edita Grolman, Aviad Elyashar, Dudu Mimran, Oleg Brodt, Yuval Elovici, Asaf Shabtai","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2024-05-06</span></li>","<ul><li><a href=""https://doi.org/10.1109/ccgrid59990.2024.00057"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
SMIless: Serving DAG-based Inference with Dynamic Invocations under Serverless Computing,"Chengzhi Lu, Huanle Xu, Yongdan Li, Wenyan Chen, Kejiang Ye, Cheng‐Zhong Xu","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2024-11-17</span></li>","<ul><li><a href=""https://dl.acm.org/doi/10.1109/SC41406.2024.00044"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
"SMLT: A Serverless Framework for Scalable and Adaptive Machine Learning
  Design and Training","Ahsan Ali, Syed Zawad, Paarijaat Aditya, Istemi Ekin Akkus, Ruichuan Chen, Feng Yan","<ul><li><span style=""color:#FF5733;"">CoRR</span></li></ul>","<li><span style=""color:#FF5733;"">2022-05-04</span></li>","<ul><li><a href=""https://doi.org/10.48550/arXiv.2205.01853"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
SMPI: Scalable Serverless MPI Computing,"Yuxin Yuan, Xiao Shi, Zhengyu Lei, Xiaohong Wang, Xiaofang Zhao","<ul><li><span style=""color:#FF5733;"">Conference Proceedings of the IEEE International Performance Computing and Communications Conference</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/IPCCC55026.2022.9894339"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
SMPPO: A Shared Memory Scheduling Approach for Real-Time Heterogeneous Serverless Edge Environment,Armin Mohammadi Ghaleh,"<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2025-04-16</span></li>","<ul><li><a href=""https://doi.org/10.1109/icwr65219.2025.11006175"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:00
"SMPTE 2019 Annual Technical Conference: Discover, Engage, Excel—A Reimagined Program and Special Space Day","Annie Storyteller, Cobalt Zimmerman, Bil Digital, V Apkar, Matthew Goldman, Sean McCarthy, Jeffrey Riedmiller, Michael L. Overton, John Turner, James P. Snyder, Patricia Keighley, Gary Mandle, Andrew Rayner, Michael Smith, Peter Adamiak, Julian Pinn, Raymond S. Yeung, Brian Vessa, Smpte Executive, Barbara Lange, Pat Griffis","<ul><li><span style=""color:#FF5733;"">SMPTE Motion Imaging Journal</span></li></ul>","<li><span style=""color:#FF5733;"">2020-01-01</span></li>","<ul><li><a href=""https://doi.org/10.5594/jmi.2019.2957632"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:44
SMSE: A Serverless Platform for Multimedia Cloud Systems,"Chavit Denninnart, Mohsen Amini Salehi","<ul><li><span style=""color:#FF5733;"">Concurrency and Computation Practice and Experience</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-06</span></li>","<ul><li><a href=""http://arxiv.org/abs/2201.01940v2"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
SMSS: Stateful Model Serving in Metaverse With Serverless Computing and GPU Sharing,"Zinuo Cai, Zebin Chen, Ruhui Ma, Haibing Guan","<ul><li><span style=""color:#FF5733;"">IEEE Journal on Selected Areas in Communications</span></li></ul>","<li><span style=""color:#FF5733;"">2024-03-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/JSAC.2023.3345401"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
SMWE: A Framework for Secure and Makespan-Oriented Workflow Execution in Serverless Computing,"Hao Liang, Shuai Zhang, Xinlei Liu, Guozhen Cheng, Hailong Ma, Qingfeng Wang","<ul><li><span style=""color:#FF5733;"">Electronics Switzerland</span></li></ul>","<li><span style=""color:#FF5733;"">2024-08-15</span></li>","<ul><li><a href=""https://doi.org/10.3390/electronics13163246"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 16:00:48
